participant_id,video_id,start_frame,stop_frame,verb_class,noun_class,all_noun_classes,start_timestamp,stop_timestamp,narration_id,action_class
P06-R01-PastaSalad,P06-R01-PastaSalad_1218121-1218788-F029233-F029252,29233,29252,9,2,2,,,P06-R01-PastaSalad-1218121-1218788-F029233-F029252,25
P06-R02-TurkeySandwich,P06-R02-TurkeySandwich_515936-523338-F012364-F012579,12364,12579,9,2,2,,,P06-R02-TurkeySandwich-515936-523338-F012364-F012579,25
P07-R01-PastaSalad,P07-R01-PastaSalad_1803115-1809545-F043259-F043445,43259,43445,9,2,2,,,P07-R01-PastaSalad-1803115-1809545-F043259-F043445,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2033740-2034510-F048807-F048831,48807,48831,9,2,2,,,P07-R01-PastaSalad-2033740-2034510-F048807-F048831,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2168305-2169645-F052036-F052075,52036,52075,9,2,2,,,P07-R01-PastaSalad-2168305-2169645-F052036-F052075,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2174190-2176530-F052175-F052242,52175,52242,9,2,2,,,P07-R01-PastaSalad-2174190-2176530-F052175-F052242,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2176525-2179135-F052230-F052306,52230,52306,9,2,2,,,P07-R01-PastaSalad-2176525-2179135-F052230-F052306,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2179135-2180925-F052295-F052347,52295,52347,9,2,2,,,P07-R01-PastaSalad-2179135-2180925-F052295-F052347,25
P13-R01-PastaSalad,P13-R01-PastaSalad_2373628-2375937-F056962-F057028,56962,57028,9,2,2,,,P13-R01-PastaSalad-2373628-2375937-F056962-F057028,25
P13-R01-PastaSalad,P13-R01-PastaSalad_2377712-2380586-F057058-F057142,57058,57142,9,2,2,,,P13-R01-PastaSalad-2377712-2380586-F057058-F057142,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1211338-1215009-F029063-F029170,29063,29170,9,2,2,,,P14-R01-PastaSalad-1211338-1215009-F029063-F029170,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1432757-1433631-F034384-F034410,34384,34410,9,2,2,,,P14-R01-PastaSalad-1432757-1433631-F034384-F034410,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1765705-1774894-F042354-F042620,42354,42620,9,2,2,,,P14-R01-PastaSalad-1765705-1774894-F042354-F042620,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1776413-1778727-F042628-F042695,42628,42695,9,2,2,,,P14-R01-PastaSalad-1776413-1778727-F042628-F042695,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1780182-1782318-F042719-F042781,42719,42781,9,2,2,,,P14-R01-PastaSalad-1780182-1782318-F042719-F042781,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1782318-1783916-F042771-F042818,42771,42818,9,2,2,,,P14-R01-PastaSalad-1782318-1783916-F042771-F042818,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1788170-1790021-F042912-F042965,42912,42965,9,2,2,,,P14-R01-PastaSalad-1788170-1790021-F042912-F042965,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1795764-1808540-F043068-F043435,43068,43435,9,2,2,,,P14-R01-PastaSalad-1795764-1808540-F043068-F043435,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1816008-1821340-F043571-F043726,43571,43726,9,2,2,,,P14-R01-PastaSalad-1816008-1821340-F043571-F043726,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1821340-1823697-F043707-F043774,43707,43774,9,2,2,,,P14-R01-PastaSalad-1821340-1823697-F043707-F043774,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1830571-1834097-F043925-F044027,43925,44027,9,2,2,,,P14-R01-PastaSalad-1830571-1834097-F043925-F044027,25
P14-R01-PastaSalad,P14-R01-PastaSalad_493979-497771-F011846-F011956,11846,11956,9,2,2,,,P14-R01-PastaSalad-493979-497771-F011846-F011956,25
P14-R01-PastaSalad,P14-R01-PastaSalad_525965-528247-F012618-F012683,12618,12683,9,2,2,,,P14-R01-PastaSalad-525965-528247-F012618-F012683,25
P14-R02-TurkeySandwich,P14-R02-TurkeySandwich_703142-709942-F016859-F017055,16859,17055,9,2,2,,,P14-R02-TurkeySandwich-703142-709942-F016859-F017055,25
P15-R01-PastaSalad,P15-R01-PastaSalad_1472950-1475550-F035344-F035420,35344,35420,9,2,2,,,P15-R01-PastaSalad-1472950-1475550-F035344-F035420,25
P15-R01-PastaSalad,P15-R01-PastaSalad_1476100-1479400-F035418-F035514,35418,35514,9,2,2,,,P15-R01-PastaSalad-1476100-1479400-F035418-F035514,25
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1949900-1956500-F046781-F046972,46781,46972,9,2,2,,,P16-R03-BaconAndEggs-1949900-1956500-F046781-F046972,25
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_900861-904511-F021611-F021718,21611,21718,9,2,2,,,P17-R04-ContinentalBreakfast-900861-904511-F021611-F021718,25
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1174026-1174726-F028175-F028195,28175,28195,9,2,2,,,P18-R03-BaconAndEggs-1174026-1174726-F028175-F028195,25
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1984580-1986631-F047624-F047685,47624,47685,9,2,2,,,P24-R03-BaconAndEggs-1984580-1986631-F047624-F047685,25
P25-R06-GreekSalad,P25-R06-GreekSalad_1667199-1685385-F039969-F040493,39969,40493,9,2,2,,,P25-R06-GreekSalad-1667199-1685385-F039969-F040493,25
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1546754-1553843-F037105-F037310,37105,37310,9,2,2,,,P26-R05-Cheeseburger-1546754-1553843-F037105-F037310,25
OP06-R02-TurkeySandwich,OP06-R02-TurkeySandwich_324670-325750-F007790-F007820,7790,7820,9,2,2,,,OP06-R02-TurkeySandwich-324670-325750-F007790-F007820,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2181805-2190145-F052343-F052584,52343,52584,9,2,2,,,P07-R01-PastaSalad-2181805-2190145-F052343-F052584,25
P07-R01-PastaSalad,P07-R01-PastaSalad_2212265-2216495-F053084-F053206,53084,53206,9,2,2,,,P07-R01-PastaSalad-2212265-2216495-F053084-F053206,25
P09-R01-PastaSalad,P09-R01-PastaSalad_1421458-1423350-F034110-F034165,34110,34165,9,2,2,,,P09-R01-PastaSalad-1421458-1423350-F034110-F034165,25
P11-R01-PastaSalad,P11-R01-PastaSalad_2137199-2142299-F051280-F051428,51280,51428,9,2,2,,,P11-R01-PastaSalad-2137199-2142299-F051280-F051428,25
P13-R01-PastaSalad,P13-R01-PastaSalad_2367770-2369761-F056821-F056880,56821,56880,9,2,2,,,P13-R01-PastaSalad-2367770-2369761-F056821-F056880,25
P14-R01-PastaSalad,P14-R01-PastaSalad_1674360-1682201-F040165-F040392,40165,40392,9,2,2,,,P14-R01-PastaSalad-1674360-1682201-F040165-F040392,25
P14-R02-TurkeySandwich,P14-R02-TurkeySandwich_288059-289780-F006909-F006959,6909,6959,9,2,2,,,P14-R02-TurkeySandwich-288059-289780-F006909-F006959,25
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1173253-1185629-F028129-F028485,28129,28485,9,2,2,,,P18-R03-BaconAndEggs-1173253-1185629-F028129-F028485,25
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_639081-643127-F015327-F015446,15327,15446,9,2,2,,,P18-R04-ContinentalBreakfast-639081-643127-F015327-F015446,25
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_572868-574216-F013745-F013785,13745,13785,9,2,2,,,P20-R03-BaconAndEggs-572868-574216-F013745-F013785,25
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_575018-579625-F013789-F013922,13789,13922,9,2,2,,,P20-R03-BaconAndEggs-575018-579625-F013789-F013922,25
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1919256-1921300-F046057-F046117,46057,46117,9,2,2,,,P22-R03-BaconAndEggs-1919256-1921300-F046057-F046117,25
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_3157656-3158975-F075780-F075819,75780,75819,9,2,2,,,P22-R03-BaconAndEggs-3157656-3158975-F075780-F075819,25
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1977829-1979815-F047462-F047521,47462,47521,9,2,2,,,P24-R03-BaconAndEggs-1977829-1979815-F047462-F047521,25
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1986631-1988230-F047675-F047722,47675,47722,9,2,2,,,P24-R03-BaconAndEggs-1986631-1988230-F047675-F047722,25
OP01-R03-BaconAndEggs,OP01-R03-BaconAndEggs_333534-343634-F007980-F008272,7980,8272,10,20,20;21;2,,,OP01-R03-BaconAndEggs-333534-343634-F007980-F008272,26
OP01-R03-BaconAndEggs,OP01-R03-BaconAndEggs_351384-372084-F008384-F008980,8384,8980,10,20,20;21;2,,,OP01-R03-BaconAndEggs-351384-372084-F008384-F008980,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_253329-255896-F006073-F006148,6073,6148,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-253329-255896-F006073-F006148,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_255896-258106-F006136-F006200,6136,6200,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-255896-258106-F006136-F006200,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_258226-264794-F006181-F006372,6181,6372,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-258226-264794-F006181-F006372,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_268579-278659-F006421-F006712,6421,6712,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-268579-278659-F006421-F006712,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_283132-292036-F006774-F007030,6774,7030,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-283132-292036-F006774-F007030,26
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_729525-733425-F017499-F017612,17499,17612,10,20,20;21;2,,,OP02-R03-BaconAndEggs-729525-733425-F017499-F017612,26
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_733606-742328-F017585-F017837,17585,17837,10,20,20;21;2,,,OP02-R03-BaconAndEggs-733606-742328-F017585-F017837,26
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_742696-748200-F017811-F017970,17811,17970,10,20,20;21;2,,,OP02-R03-BaconAndEggs-742696-748200-F017811-F017970,26
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_748968-756609-F017957-F018177,17957,18177,10,20,20;21;2,,,OP02-R03-BaconAndEggs-748968-756609-F017957-F018177,26
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_756609-764618-F018139-F018370,18139,18370,10,20,20;21;2,,,OP02-R03-BaconAndEggs-756609-764618-F018139-F018370,26
OP03-R03-BaconAndEggs,OP03-R03-BaconAndEggs_715378-730971-F017132-F017581,17132,17581,10,20,20;21;2,,,OP03-R03-BaconAndEggs-715378-730971-F017132-F017581,26
OP04-R03-BaconAndEggs,OP04-R03-BaconAndEggs_789088-805288-F018899-F019366,18899,19366,10,20,20;21;2,,,OP04-R03-BaconAndEggs-789088-805288-F018899-F019366,26
OP05-R03-BaconAndEggs,OP05-R03-BaconAndEggs_633260-655480-F015145-F015785,15145,15785,10,20,20;21;2,,,OP05-R03-BaconAndEggs-633260-655480-F015145-F015785,26
OP05-R04-ContinentalBreakfast,OP05-R04-ContinentalBreakfast_204950-224610-F004871-F005438,4871,5438,10,20,20;21;2,,,OP05-R04-ContinentalBreakfast-204950-224610-F004871-F005438,26
OP06-R03-BaconAndEggs,OP06-R03-BaconAndEggs_641210-668550-F015324-F016111,15324,16111,10,20,20;21;2,,,OP06-R03-BaconAndEggs-641210-668550-F015324-F016111,26
OP06-R04-ContinentalBreakfast,OP06-R04-ContinentalBreakfast_307205-313300-F007358-F007534,7358,7534,10,20,20;21;2,,,OP06-R04-ContinentalBreakfast-307205-313300-F007358-F007534,26
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1173466-1180303-F028147-F028344,28147,28344,10,20,20;21;2,,,P02-R03-BaconAndEggs-1173466-1180303-F028147-F028344,26
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1190654-1197060-F028560-F028745,28560,28745,10,20,20;21;2,,,P02-R03-BaconAndEggs-1190654-1197060-F028560-F028745,26
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1199330-1204384-F028771-F028918,28771,28918,10,20,20;21;2,,,P02-R03-BaconAndEggs-1199330-1204384-F028771-F028918,26
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_361191-368799-F008650-F008870,8650,8870,10,20,20;21;2,,,P17-R04-ContinentalBreakfast-361191-368799-F008650-F008870,26
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_729102-731119-F017493-F017552,17493,17552,10,20,20;21;2,,,P17-R04-ContinentalBreakfast-729102-731119-F017493-F017552,26
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_732695-734052-F017581-F017621,17581,17621,10,20,20;21;2,,,P17-R04-ContinentalBreakfast-732695-734052-F017581-F017621,26
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1004272-1004889-F024101-F024119,24101,24119,10,20,20;21;2,,,P18-R03-BaconAndEggs-1004272-1004889-F024101-F024119,26
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1004889-1016459-F024089-F024424,24089,24424,10,20,20;21;2,,,P18-R03-BaconAndEggs-1004889-1016459-F024089-F024424,26
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1022691-1023994-F024541-F024579,24541,24579,10,20,20;21;2,,,P18-R03-BaconAndEggs-1022691-1023994-F024541-F024579,26
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1023994-1031674-F024557-F024779,24557,24779,10,20,20;21;2,,,P18-R03-BaconAndEggs-1023994-1031674-F024557-F024779,26
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_306348-307633-F007349-F007387,7349,7387,10,20,20;21;2,,,P18-R04-ContinentalBreakfast-306348-307633-F007349-F007387,26
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_340753-352447-F008150-F008487,8150,8487,10,20,20;21;2,,,P18-R04-ContinentalBreakfast-340753-352447-F008150-F008487,26
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_863466-866293-F020716-F020799,20716,20799,10,20,20;21;2,,,P19-R03-BaconAndEggs-863466-866293-F020716-F020799,26
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_868555-876202-F020827-F021047,20827,21047,10,20,20;21;2,,,P19-R03-BaconAndEggs-868555-876202-F020827-F021047,26
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_295917-299494-F007094-F007196,7094,7196,10,20,20;21;2,,,P19-R04-ContinentalBreakfast-295917-299494-F007094-F007196,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_508312-510262-F012195-F012251,12195,12251,10,20,20;21;2,,,P20-R03-BaconAndEggs-508312-510262-F012195-F012251,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_514220-527184-F012310-F012684,12310,12684,10,20,20;21;2,,,P20-R03-BaconAndEggs-514220-527184-F012310-F012684,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_534180-536535-F012815-F012882,12815,12882,10,20,20;21;2,,,P20-R03-BaconAndEggs-534180-536535-F012815-F012882,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_536535-538815-F012871-F012937,12871,12937,10,20,20;21;2,,,P20-R03-BaconAndEggs-536535-538815-F012871-F012937,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_538110-545469-F012897-F013109,12897,13109,10,20,20;21;2,,,P20-R03-BaconAndEggs-538110-545469-F012897-F013109,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_544814-546321-F013072-F013115,13072,13115,10,20,20;21;2,,,P20-R03-BaconAndEggs-544814-546321-F013072-F013115,26
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_292266-302170-F006990-F007277,6990,7277,10,20,20;21;2,,,P24-R03-BaconAndEggs-292266-302170-F006990-F007277,26
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_302170-304093-F007248-F007303,7248,7303,10,20,20;21;2,,,P24-R03-BaconAndEggs-302170-304093-F007248-F007303,26
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_278659-283132-F006676-F006807,6676,6807,10,20,20;21;2,,,OP01-R04-ContinentalBreakfast-278659-283132-F006676-F006807,26
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_243844-258644-F005817-F006243,5817,6243,10,20,20;21;2,,,OP03-R04-ContinentalBreakfast-243844-258644-F005817-F006243,26
OP05-R03-BaconAndEggs,OP05-R03-BaconAndEggs_610510-632170-F014600-F015225,14600,15225,10,20,20;21;2,,,OP05-R03-BaconAndEggs-610510-632170-F014600-F015225,26
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1167006-1169222-F028003-F028067,28003,28067,10,20,20;21;2,,,P02-R03-BaconAndEggs-1167006-1169222-F028003-F028067,26
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1183087-1187114-F028385-F028500,28385,28500,10,20,20;21;2,,,P02-R03-BaconAndEggs-1183087-1187114-F028385-F028500,26
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_438209-441081-F010510-F010593,10510,10593,10,20,20;21;2,,,P02-R04-ContinentalBreakfast-438209-441081-F010510-F010593,26
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_441113-448525-F010568-F010783,10568,10783,10,20,20;21;2,,,P02-R04-ContinentalBreakfast-441113-448525-F010568-F010783,26
P02-R05-Cheeseburger,P02-R05-Cheeseburger_596620-607810-F014291-F014615,14291,14615,10,20,20;21;2,,,P02-R05-Cheeseburger-596620-607810-F014291-F014615,26
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1839300-1847500-F044124-F044359,44124,44359,10,20,20;21;2,,,P16-R03-BaconAndEggs-1839300-1847500-F044124-F044359,26
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1864900-1867900-F044750-F044837,44750,44837,10,20,20;21;2,,,P16-R03-BaconAndEggs-1864900-1867900-F044750-F044837,26
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1875400-1881900-F044994-F045181,44994,45181,10,20,20;21;2,,,P16-R03-BaconAndEggs-1875400-1881900-F044994-F045181,26
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_399652-401270-F009587-F009635,9587,9635,10,20,20;21;2,,,P17-R04-ContinentalBreakfast-399652-401270-F009587-F009635,26
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_853002-859870-F020456-F020653,20456,20653,10,20,20;21;2,,,P19-R03-BaconAndEggs-853002-859870-F020456-F020653,26
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_299220-301879-F007175-F007252,7175,7252,10,20,20;21;2,,,P19-R04-ContinentalBreakfast-299220-301879-F007175-F007252,26
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_301644-311351-F007216-F007496,7216,7496,10,20,20;21;2,,,P19-R04-ContinentalBreakfast-301644-311351-F007216-F007496,26
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_505392-508311-F012122-F012207,12122,12207,10,20,20;21;2,,,P20-R03-BaconAndEggs-505392-508311-F012122-F012207,26
P20-R04-ContinentalBreakfast,P20-R04-ContinentalBreakfast_461658-489106-F011013-F011805,11013,11805,10,20,20;21;2,,,P20-R04-ContinentalBreakfast-461658-489106-F011013-F011805,26
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_1212814-1236974-F029049-F029746,29049,29746,10,20,20;21;2,,,P21-R03-BaconAndEggs-1212814-1236974-F029049-F029746,26
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1769066-1776178-F042440-F042646,42440,42646,10,20,20;21;2,,,P22-R03-BaconAndEggs-1769066-1776178-F042440-F042646,26
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_287301-288900-F006891-F006938,6891,6938,10,20,20;21;2,,,P24-R03-BaconAndEggs-287301-288900-F006891-F006938,26
OP03-R01-PastaSalad,OP03-R01-PastaSalad_48840-49530-F001171-F001190,1171,1190,11,4,4,,,OP03-R01-PastaSalad-48840-49530-F001171-F001190,27
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_283093-284050-F006792-F006820,6792,6820,11,4,4,,,OP03-R04-ContinentalBreakfast-283093-284050-F006792-F006820,27
OP04-R04-ContinentalBreakfast,OP04-R04-ContinentalBreakfast_99181-99936-F002378-F002401,2378,2401,11,4,4,,,OP04-R04-ContinentalBreakfast-99181-99936-F002378-F002401,27
OP06-R03-BaconAndEggs,OP06-R03-BaconAndEggs_568660-569560-F013645-F013672,13645,13672,11,4,4,,,OP06-R03-BaconAndEggs-568660-569560-F013645-F013672,27
OP06-R07-Pizza,OP06-R07-Pizza_65425-66325-F001568-F001594,1568,1594,11,4,4,,,OP06-R07-Pizza-65425-66325-F001568-F001594,27
P01-R01-PastaSalad,P01-R01-PastaSalad_1340268-1341396-F032164-F032196,32164,32196,11,4,4,,,P01-R01-PastaSalad-1340268-1341396-F032164-F032196,27
P01-R01-PastaSalad,P01-R01-PastaSalad_206890-207742-F004963-F004988,4963,4988,11,4,4,,,P01-R01-PastaSalad-206890-207742-F004963-F004988,27
P01-R01-PastaSalad,P01-R01-PastaSalad_379120-379933-F009096-F009121,9096,9121,11,4,4,,,P01-R01-PastaSalad-379120-379933-F009096-F009121,27
P01-R01-PastaSalad,P01-R01-PastaSalad_581795-582453-F013962-F013980,13962,13980,11,4,4,,,P01-R01-PastaSalad-581795-582453-F013962-F013980,27
P01-R01-PastaSalad,P01-R01-PastaSalad_740816-741676-F017777-F017803,17777,17803,11,4,4,,,P01-R01-PastaSalad-740816-741676-F017777-F017803,27
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_1039106-1040273-F024935-F024970,24935,24970,11,4,4,,,P01-R02-TurkeySandwich-1039106-1040273-F024935-F024970,27
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_327386-328255-F007855-F007881,7855,7881,11,4,4,,,P01-R02-TurkeySandwich-327386-328255-F007855-F007881,27
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_87196-87996-F002090-F002114,2090,2114,11,4,4,,,P01-R02-TurkeySandwich-87196-87996-F002090-F002114,27
P02-R01-PastaSalad,P02-R01-PastaSalad_82562-83182-F001980-F001998,1980,1998,11,4,4,,,P02-R01-PastaSalad-82562-83182-F001980-F001998,27
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1715351-1715972-F041167-F041185,41167,41185,11,4,4,,,P02-R03-BaconAndEggs-1715351-1715972-F041167-F041185,27
P02-R05-Cheeseburger,P02-R05-Cheeseburger_260610-262080-F006251-F006293,6251,6293,11,4,4,,,P02-R05-Cheeseburger-260610-262080-F006251-F006293,27
P02-R05-Cheeseburger,P02-R05-Cheeseburger_931430-932330-F022352-F022378,22352,22378,11,4,4,,,P02-R05-Cheeseburger-931430-932330-F022352-F022378,27
P02-R05-Cheeseburger,P02-R05-Cheeseburger_988240-989390-F023714-F023749,23714,23749,11,4,4,,,P02-R05-Cheeseburger-988240-989390-F023714-F023749,27
P03-R01-PastaSalad,P03-R01-PastaSalad_1340834-1341375-F032179-F032194,32179,32194,11,4,4,,,P03-R01-PastaSalad-1340834-1341375-F032179-F032194,27
P04-R01-PastaSalad,P04-R01-PastaSalad_1157249-1158467-F027770-F027807,27770,27807,11,4,4,,,P04-R01-PastaSalad-1157249-1158467-F027770-F027807,27
P04-R01-PastaSalad,P04-R01-PastaSalad_447079-447630-F010728-F010745,10728,10745,11,4,4,,,P04-R01-PastaSalad-447079-447630-F010728-F010745,27
P13-R01-PastaSalad,P13-R01-PastaSalad_2759109-2760244-F066216-F066248,66216,66248,11,4,4,,,P13-R01-PastaSalad-2759109-2760244-F066216-F066248,27
P13-R01-PastaSalad,P13-R01-PastaSalad_2890666-2893805-F069368-F069459,69368,69459,11,4,4,,,P13-R01-PastaSalad-2890666-2893805-F069368-F069459,27
P13-R01-PastaSalad,P13-R01-PastaSalad_2955115-2957602-F070916-F070989,70916,70989,11,4,4,,,P13-R01-PastaSalad-2955115-2957602-F070916-F070989,27
P13-R01-PastaSalad,P13-R01-PastaSalad_2976600-2977655-F071436-F071466,71436,71466,11,4,4,,,P13-R01-PastaSalad-2976600-2977655-F071436-F071466,27
P13-R01-PastaSalad,P13-R01-PastaSalad_3012662-3013453-F072301-F072325,72301,72325,11,4,4,,,P13-R01-PastaSalad-3012662-3013453-F072301-F072325,27
P13-R01-PastaSalad,P13-R01-PastaSalad_3092725-3094253-F074222-F074266,74222,74266,11,4,4,,,P13-R01-PastaSalad-3092725-3094253-F074222-F074266,27
P14-R01-PastaSalad,P14-R01-PastaSalad_1534985-1536927-F036835-F036891,36835,36891,11,4,4,,,P14-R01-PastaSalad-1534985-1536927-F036835-F036891,27
P14-R01-PastaSalad,P14-R01-PastaSalad_1554802-1556131-F037312-F037351,37312,37351,11,4,4,,,P14-R01-PastaSalad-1554802-1556131-F037312-F037351,27
P14-R01-PastaSalad,P14-R01-PastaSalad_1598623-1599591-F038364-F038393,38364,38393,11,4,4,,,P14-R01-PastaSalad-1598623-1599591-F038364-F038393,27
P14-R02-TurkeySandwich,P14-R02-TurkeySandwich_222791-223663-F005344-F005370,5344,5370,11,4,4,,,P14-R02-TurkeySandwich-222791-223663-F005344-F005370,27
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1250923-1251947-F030020-F030049,30020,30049,11,4,4,,,P16-R03-BaconAndEggs-1250923-1251947-F030020-F030049,27
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_2181276-2182099-F052348-F052373,52348,52373,11,4,4,,,P16-R03-BaconAndEggs-2181276-2182099-F052348-F052373,27
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_501827-502637-F012041-F012066,12041,12066,11,4,4,,,P17-R04-ContinentalBreakfast-501827-502637-F012041-F012066,27
